split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,bm25_keep,5a7a567255429941d65f25bd,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,1.0,1.0,1.0,0.0,1,24,1.5,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,Iqbal F. Qadir | Dwarka | NATO Ouvrage &quot;G&quot; | Mukachevo Radar Station | Radar Station (film),Dwarka | Iqbal F. Qadir
train,Oracle retrieval action,bm25_keyword,5ae47dd95542995ad6573d57,Who was the boyfriend of Thelma Lou in the series with Jim Nabors?,1.0,0.5,0.6240505200038379,0.0,1,6,1.25,boyfriend thelma lou series jim nabors,Thelma Lou | Betty Lynn | The Jim Nabors Hour | Gomer Pyle | Jim Nabors,Betty Lynn | Jim Nabors
train,Vanilla BM25,bm25_keep,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What was the sequel of the game that e was published by U.S. Gold in 1992?,Flashback (1992 video game) | Strider II | Masters of the Universe: The Arcade Game | Human Killing Machine | U.S. Gold,Fade to Black (video game) | Flashback (1992 video game)
train,BM25 keyword,bm25_keyword,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1.0,1.0,0.9197207891481876,0.0,1,8,1.5,sequel game e published u s gold 1992,Flashback (1992 video game) | Strider II | Fade to Black (video game) | Masters of the Universe: The Arcade Game | Human Killing Machine,Fade to Black (video game) | Flashback (1992 video game)
train,Dense original,dense_keep,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,0.5,0.3333333333333333,0.3065735963827292,0.0,1,16,0.6666666666666666,What was the sequel of the game that e was published by U.S. Gold in 1992?,U.S. Gold | Strider II | Fade to Black (video game) | Masters of the Universe: The Arcade Game | Strider 2,Fade to Black (video game) | Flashback (1992 video game)
train,Dense keyword,dense_keyword,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1.0,0.3333333333333333,0.5437713091520254,0.0,1,8,1.1666666666666667,sequel game e published u s gold 1992,U.S. Gold | Strider II | Fade to Black (video game) | Masters of the Universe: The Arcade Game | Flashback (1992 video game),Fade to Black (video game) | Flashback (1992 video game)
train,Hybrid original,hybrid_keep,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1.0,0.5,0.6240505200038379,0.03,2,16,1.22,What was the sequel of the game that e was published by U.S. Gold in 1992?,U.S. Gold | Flashback (1992 video game) | Strider II | Masters of the Universe: The Arcade Game | Fade to Black (video game),Fade to Black (video game) | Flashback (1992 video game)
train,Hybrid keyword,hybrid_keyword,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1.0,1.0,0.8772153153380493,0.03,2,8,1.47,sequel game e published u s gold 1992,Flashback (1992 video game) | Strider II | U.S. Gold | Fade to Black (video game) | Masters of the Universe: The Arcade Game,Fade to Black (video game) | Flashback (1992 video game)
train,Train-best retrieval action,hybrid_keyword,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1.0,1.0,0.8772153153380493,0.03,2,8,1.47,sequel game e published u s gold 1992,Flashback (1992 video game) | Strider II | U.S. Gold | Fade to Black (video game) | Masters of the Universe: The Arcade Game,Fade to Black (video game) | Flashback (1992 video game)
train,Selective retrieval policy,bm25_keyword,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1.0,1.0,0.9197207891481876,0.0,1,8,1.5,sequel game e published u s gold 1992,Flashback (1992 video game) | Strider II | Fade to Black (video game) | Masters of the Universe: The Arcade Game | Human Killing Machine,Fade to Black (video game) | Flashback (1992 video game)
train,Oracle retrieval action,bm25_keyword,5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1.0,1.0,0.9197207891481876,0.0,1,8,1.5,sequel game e published u s gold 1992,Flashback (1992 video game) | Strider II | Fade to Black (video game) | Masters of the Universe: The Arcade Game | Human Killing Machine,Fade to Black (video game) | Flashback (1992 video game)
train,Vanilla BM25,bm25_keep,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,0.9197207891481876,0.0,1,12,1.5,Private Music signed the drummer who was part of which English group?,Ringo Starr | Weathermaker Music | Private Music | The Private Years | Homemade Jamz Blues Band,Private Music | Ringo Starr
train,BM25 keyword,bm25_keyword,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,1.0,0.0,1,7,1.5,private music signed drummer part english group,Ringo Starr | Private Music | Weathermaker Music | The Private Years | Hammock Music,Private Music | Ringo Starr
train,Dense original,dense_keep,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,0.9197207891481876,0.0,1,12,1.5,Private Music signed the drummer who was part of which English group?,Private Music | The Private Years | Ringo Starr | Hammock Music | Homemade Jamz Blues Band,Private Music | Ringo Starr
train,Dense keyword,dense_keyword,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,0.9197207891481876,0.0,1,7,1.5,private music signed drummer part english group,Private Music | The Private Years | Ringo Starr | Homemade Jamz Blues Band | Hammock Music,Private Music | Ringo Starr
train,Hybrid original,hybrid_keep,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,1.0,0.03,2,12,1.47,Private Music signed the drummer who was part of which English group?,Private Music | Ringo Starr | The Private Years | Weathermaker Music | Homemade Jamz Blues Band,Private Music | Ringo Starr
train,Hybrid keyword,hybrid_keyword,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,1.0,0.03,2,7,1.47,private music signed drummer part english group,Private Music | Ringo Starr | The Private Years | Hammock Music | Weathermaker Music,Private Music | Ringo Starr
train,Train-best retrieval action,hybrid_keyword,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,1.0,0.03,2,7,1.47,private music signed drummer part english group,Private Music | Ringo Starr | The Private Years | Hammock Music | Weathermaker Music,Private Music | Ringo Starr
train,Selective retrieval policy,dense_keep,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,0.9197207891481876,0.0,1,12,1.5,Private Music signed the drummer who was part of which English group?,Private Music | The Private Years | Ringo Starr | Hammock Music | Homemade Jamz Blues Band,Private Music | Ringo Starr
train,Oracle retrieval action,bm25_keep,5a8e07185542995085b37389,Private Music signed the drummer who was part of which English group?,1.0,1.0,0.9197207891481876,0.0,1,12,1.5,Private Music signed the drummer who was part of which English group?,Ringo Starr | Weathermaker Music | Private Music | The Private Years | Homemade Jamz Blues Band,Private Music | Ringo Starr
train,Vanilla BM25,bm25_keep,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",1.0,1.0,0.9197207891481876,0.0,1,18,1.5,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",Cyndi Lauper | Vicki Gabriner | Dee Does Broadway | Terry Bean | Russian LGBT Network,Cyndi Lauper | Dee Does Broadway
train,BM25 keyword,bm25_keyword,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",1.0,1.0,1.0,0.0,1,12,1.5,american singer songwriter actress lgbt rights activist born won grammy emmy award,Cyndi Lauper | Dee Does Broadway | Kwak Yi-kyong | Vicki Gabriner | Terry Bean,Cyndi Lauper | Dee Does Broadway
train,Dense original,dense_keep,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",0.5,0.2,0.23719771276929622,0.0,1,18,0.6,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",Lois Galgay Reckitt | Vicki Gabriner | Terry Bean | Equality Matters | Cyndi Lauper,Cyndi Lauper | Dee Does Broadway
train,Dense keyword,dense_keyword,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",0.5,0.2,0.23719771276929622,0.0,1,12,0.6,american singer songwriter actress lgbt rights activist born won grammy emmy award,Equality Matters | Lois Galgay Reckitt | Terry Bean | Vicki Gabriner | Cyndi Lauper,Cyndi Lauper | Dee Does Broadway
train,Hybrid original,hybrid_keep,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",1.0,1.0,0.8503449055347546,0.03,2,18,1.47,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",Cyndi Lauper | Lois Galgay Reckitt | Vicki Gabriner | Terry Bean | Dee Does Broadway,Cyndi Lauper | Dee Does Broadway
train,Hybrid keyword,hybrid_keyword,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",1.0,1.0,0.8772153153380493,0.03,2,12,1.47,american singer songwriter actress lgbt rights activist born won grammy emmy award,Cyndi Lauper | Equality Matters | Terry Bean | Dee Does Broadway | Lois Galgay Reckitt,Cyndi Lauper | Dee Does Broadway
train,Train-best retrieval action,hybrid_keyword,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",1.0,1.0,0.8772153153380493,0.03,2,12,1.47,american singer songwriter actress lgbt rights activist born won grammy emmy award,Cyndi Lauper | Equality Matters | Terry Bean | Dee Does Broadway | Lois Galgay Reckitt,Cyndi Lauper | Dee Does Broadway
train,Selective retrieval policy,bm25_keyword,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",1.0,1.0,1.0,0.0,1,12,1.5,american singer songwriter actress lgbt rights activist born won grammy emmy award,Cyndi Lauper | Dee Does Broadway | Kwak Yi-kyong | Vicki Gabriner | Terry Bean,Cyndi Lauper | Dee Does Broadway
train,Oracle retrieval action,bm25_keep,5ae4f2595542990ba0bbb1a8,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",1.0,1.0,0.9197207891481876,0.0,1,18,1.5,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",Cyndi Lauper | Vicki Gabriner | Dee Does Broadway | Terry Bean | Russian LGBT Network,Cyndi Lauper | Dee Does Broadway
train,Vanilla BM25,bm25_keep,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What position did the winner of the MVP in Pool C of the 2017 WBC play?,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2017 Fed Cup Americas Zone Group II – Pool C | 2017 Fed Cup Asia/Oceania Zone Group II – Pool C | 2011 Rugby World Cup Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,BM25 keyword,bm25_keyword,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.0,1,8,1.0,position winner mvp pool c 2017 wbc play,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2017 Fed Cup Americas Zone Group II – Pool C | 2017 Fed Cup Asia/Oceania Zone Group II – Pool C | 2017 Fed Cup Europe/Africa Zone Group III – Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Dense original,dense_keep,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What position did the winner of the MVP in Pool C of the 2017 WBC play?,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group III – Pool C | 2015 Rugby World Cup Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2011 Rugby World Cup Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Dense keyword,dense_keyword,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.0,1,8,1.0,position winner mvp pool c 2017 wbc play,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group III – Pool C | 2015 Rugby World Cup Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2007 Rugby World Cup Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Hybrid original,hybrid_keep,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.03,2,16,0.97,What position did the winner of the MVP in Pool C of the 2017 WBC play?,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2017 Fed Cup Europe/Africa Zone Group III – Pool C | 2011 Rugby World Cup Pool C | 2015 Rugby World Cup Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Hybrid keyword,hybrid_keyword,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.03,2,8,0.97,position winner mvp pool c 2017 wbc play,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2017 Fed Cup Europe/Africa Zone Group III – Pool C | 2015 Rugby World Cup Pool C | 2017 Fed Cup Americas Zone Group II – Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Train-best retrieval action,hybrid_keyword,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.03,2,8,0.97,position winner mvp pool c 2017 wbc play,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2017 Fed Cup Europe/Africa Zone Group III – Pool C | 2015 Rugby World Cup Pool C | 2017 Fed Cup Americas Zone Group II – Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Selective retrieval policy,bm25_keep,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What position did the winner of the MVP in Pool C of the 2017 WBC play?,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2017 Fed Cup Americas Zone Group II – Pool C | 2017 Fed Cup Asia/Oceania Zone Group II – Pool C | 2011 Rugby World Cup Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Oracle retrieval action,bm25_keep,5ae72e5d5542991e8301cba8,What position did the winner of the MVP in Pool C of the 2017 WBC play?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What position did the winner of the MVP in Pool C of the 2017 WBC play?,2017 World Baseball Classic – Pool C | 2017 Fed Cup Europe/Africa Zone Group I – Pool C | 2017 Fed Cup Americas Zone Group II – Pool C | 2017 Fed Cup Asia/Oceania Zone Group II – Pool C | 2011 Rugby World Cup Pool C,2017 World Baseball Classic – Pool C | Manny Machado
train,Vanilla BM25,bm25_keep,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,0.9197207891481876,0.0,1,14,1.5,Kadeem Jack is a player in a league that started with how many teams?,Kadeem Jack | NCAA March Madness: School Appearances by Seed | NBA G League | Belarusian Second League | Mark Snell,Kadeem Jack | NBA G League
train,BM25 keyword,bm25_keyword,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,1.0,0.0,1,7,1.5,kadeem jack player league started many teams,Kadeem Jack | NBA G League | NCAA March Madness: School Appearances by Seed | Evans Mensah (born 1988) | Belarusian Second League,Kadeem Jack | NBA G League
train,Dense original,dense_keep,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,1.0,0.0,1,14,1.5,Kadeem Jack is a player in a league that started with how many teams?,Kadeem Jack | NBA G League | Mark Snell | Sports in Philadelphia | Northern League (speedway),Kadeem Jack | NBA G League
train,Dense keyword,dense_keyword,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,1.0,0.0,1,7,1.5,kadeem jack player league started many teams,Kadeem Jack | NBA G League | Mark Snell | Northern League (speedway) | Sports in Philadelphia,Kadeem Jack | NBA G League
train,Hybrid original,hybrid_keep,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,1.0,0.03,2,14,1.47,Kadeem Jack is a player in a league that started with how many teams?,Kadeem Jack | NBA G League | Mark Snell | NCAA March Madness: School Appearances by Seed | Belarusian Second League,Kadeem Jack | NBA G League
train,Hybrid keyword,hybrid_keyword,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,1.0,0.03,2,7,1.47,kadeem jack player league started many teams,Kadeem Jack | NBA G League | Mark Snell | NCAA March Madness: School Appearances by Seed | Evans Mensah (born 1988),Kadeem Jack | NBA G League
train,Train-best retrieval action,hybrid_keyword,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,1.0,0.03,2,7,1.47,kadeem jack player league started many teams,Kadeem Jack | NBA G League | Mark Snell | NCAA March Madness: School Appearances by Seed | Evans Mensah (born 1988),Kadeem Jack | NBA G League
train,Selective retrieval policy,bm25_keyword,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,1.0,0.0,1,7,1.5,kadeem jack player league started many teams,Kadeem Jack | NBA G League | NCAA March Madness: School Appearances by Seed | Evans Mensah (born 1988) | Belarusian Second League,Kadeem Jack | NBA G League
train,Oracle retrieval action,bm25_keep,5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,1.0,1.0,0.9197207891481876,0.0,1,14,1.5,Kadeem Jack is a player in a league that started with how many teams?,Kadeem Jack | NCAA March Madness: School Appearances by Seed | NBA G League | Belarusian Second League | Mark Snell,Kadeem Jack | NBA G League
train,Vanilla BM25,bm25_keep,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,1.0,1.0,0.8772153153380493,0.0,1,13,1.5,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,Suzanne Simone Baptiste Louverture | Simone Torres | Jean Baptiste Brunet | Toussaint Louverture | Revolution (Nina Simone song),Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,BM25 keyword,bm25_keyword,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,0.5,1.0,0.6131471927654584,0.0,1,7,1.0,suzanne simone baptiste louverture wife leader revolution,Suzanne Simone Baptiste Louverture | Simone Torres | Jean Baptiste Brunet | Sanité Bélair | Revolution (Nina Simone song),Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Dense original,dense_keep,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,1.0,1.0,0.9197207891481876,0.0,1,13,1.5,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,Suzanne Simone Baptiste Louverture | Revolution (Nina Simone song) | Toussaint Louverture | Jean Baptiste Brunet | Joseph Saint-Rémy,Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Dense keyword,dense_keyword,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,1.0,1.0,0.9197207891481876,0.0,1,7,1.5,suzanne simone baptiste louverture wife leader revolution,Suzanne Simone Baptiste Louverture | Revolution (Nina Simone song) | Toussaint Louverture | Sanité Bélair | Joseph Saint-Rémy,Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Hybrid original,hybrid_keep,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,1.0,1.0,0.8772153153380493,0.03,2,13,1.47,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,Suzanne Simone Baptiste Louverture | Revolution (Nina Simone song) | Jean Baptiste Brunet | Toussaint Louverture | Simone Torres,Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Hybrid keyword,hybrid_keyword,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,0.5,1.0,0.6131471927654584,0.03,2,7,0.97,suzanne simone baptiste louverture wife leader revolution,Suzanne Simone Baptiste Louverture | Revolution (Nina Simone song) | Sanité Bélair | Simone Torres | Jean Baptiste Brunet,Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Train-best retrieval action,hybrid_keyword,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,0.5,1.0,0.6131471927654584,0.03,2,7,0.97,suzanne simone baptiste louverture wife leader revolution,Suzanne Simone Baptiste Louverture | Revolution (Nina Simone song) | Sanité Bélair | Simone Torres | Jean Baptiste Brunet,Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Selective retrieval policy,bm25_keep,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,1.0,1.0,0.8772153153380493,0.0,1,13,1.5,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,Suzanne Simone Baptiste Louverture | Simone Torres | Jean Baptiste Brunet | Toussaint Louverture | Revolution (Nina Simone song),Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Oracle retrieval action,bm25_keep,5ab7f3285542992aa3b8c88f,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,1.0,1.0,0.8772153153380493,0.0,1,13,1.5,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,Suzanne Simone Baptiste Louverture | Simone Torres | Jean Baptiste Brunet | Toussaint Louverture | Revolution (Nina Simone song),Suzanne Simone Baptiste Louverture | Toussaint Louverture
train,Vanilla BM25,bm25_keep,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,1.0,1.0,0.0,1,19,1.5,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",Small Town Boy (song) | Current Mood | Dustin Lynch (album) | Kill the Lights (Luke Bryan album) | Where It's At (album),Current Mood | Small Town Boy (song)
train,BM25 keyword,bm25_keyword,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,1.0,1.0,0.0,1,11,1.5,album includes song dustin lynch released country radio february 17 2017,Small Town Boy (song) | Current Mood | Dustin Lynch (album) | Kill the Lights (Luke Bryan album) | Where It's At (album),Current Mood | Small Town Boy (song)
train,Dense original,dense_keep,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,0.25,0.5012658353418871,0.0,1,19,1.125,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",Dustin Lynch (album) | Mind Reader (Dustin Lynch song) | Seein' Red (Dustin Lynch song) | Current Mood | Small Town Boy (song),Current Mood | Small Town Boy (song)
train,Dense keyword,dense_keyword,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,0.25,0.5012658353418871,0.0,1,11,1.125,album includes song dustin lynch released country radio february 17 2017,Dustin Lynch (album) | Seein' Red (Dustin Lynch song) | Mind Reader (Dustin Lynch song) | Current Mood | Small Town Boy (song),Current Mood | Small Town Boy (song)
train,Hybrid original,hybrid_keep,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,0.5,0.6934264036172708,0.03,2,19,1.22,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",Dustin Lynch (album) | Small Town Boy (song) | Current Mood | Mind Reader (Dustin Lynch song) | Seein' Red (Dustin Lynch song),Current Mood | Small Town Boy (song)
train,Hybrid keyword,hybrid_keyword,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,0.5,0.6934264036172708,0.03,2,11,1.22,album includes song dustin lynch released country radio february 17 2017,Dustin Lynch (album) | Small Town Boy (song) | Current Mood | Seein' Red (Dustin Lynch song) | Mind Reader (Dustin Lynch song),Current Mood | Small Town Boy (song)
train,Train-best retrieval action,hybrid_keyword,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,0.5,0.6934264036172708,0.03,2,11,1.22,album includes song dustin lynch released country radio february 17 2017,Dustin Lynch (album) | Small Town Boy (song) | Current Mood | Seein' Red (Dustin Lynch song) | Mind Reader (Dustin Lynch song),Current Mood | Small Town Boy (song)
train,Selective retrieval policy,bm25_keep,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,1.0,1.0,0.0,1,19,1.5,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",Small Town Boy (song) | Current Mood | Dustin Lynch (album) | Kill the Lights (Luke Bryan album) | Where It's At (album),Current Mood | Small Town Boy (song)
train,Oracle retrieval action,bm25_keep,5a77a65b5542992a6e59df57,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",1.0,1.0,1.0,0.0,1,19,1.5,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",Small Town Boy (song) | Current Mood | Dustin Lynch (album) | Kill the Lights (Luke Bryan album) | Where It's At (album),Current Mood | Small Town Boy (song)
train,Vanilla BM25,bm25_keep,5ade1f1c55429939a52fe82d,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",1.0,1.0,1.0,0.0,1,23,1.5,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",Live Free or Die Hard | Len Wiseman | Rock &amp; Roll Queen | Die Hard with a Vengeance | John Moore (director),Len Wiseman | Live Free or Die Hard
train,BM25 keyword,bm25_keyword,5ade1f1c55429939a52fe82d,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",1.0,1.0,1.0,0.0,1,15,1.5,len wiseman directed live free die hard 4 installment die hard film franchise base character,Live Free or Die Hard | Len Wiseman | John Moore (director) | Die Hard with a Vengeance | A Good Day to Die Hard,Len Wiseman | Live Free or Die Hard
train,Dense original,dense_keep,5ade1f1c55429939a52fe82d,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",1.0,1.0,1.0,0.0,1,23,1.5,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",Len Wiseman | Live Free or Die Hard | List of Die Hard characters | Die Hard 2 | Die Hard with a Vengeance,Len Wiseman | Live Free or Die Hard
train,Dense keyword,dense_keyword,5ade1f1c55429939a52fe82d,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",1.0,1.0,1.0,0.0,1,15,1.5,len wiseman directed live free die hard 4 installment die hard film franchise base character,Len Wiseman | Live Free or Die Hard | List of Die Hard characters | Die Hard 2 | Die Hard with a Vengeance,Len Wiseman | Live Free or Die Hard
train,Hybrid original,hybrid_keep,5ade1f1c55429939a52fe82d,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",1.0,1.0,1.0,0.03,2,23,1.47,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",Len Wiseman | Live Free or Die Hard | Die Hard with a Vengeance | List of Die Hard characters | Rock &amp; Roll Queen,Len Wiseman | Live Free or Die Hard
