dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
nq,test,-7008352380240766023,how many episodes of touching evil are there,16,Vanilla BM25,bm25_keep,lexical,"of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4 : 3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial , which began airing in 1997 .",0.6,nq:-7008352380240766023,0.0,0.05405405405405406,1.0,1.0,1.0,1.0,1.5,nq:-7008352380240766023 | nq:5860639113441706536 | nq:5262336130893308488 | nq:-1567826404295558649 | nq:7937545581647887851,nq:-7008352380240766023,0,tiny_realdata_policy_reader_diagnostic
nq,test,5195577413672736740,where can you find dna in the body,inside the cell nucleus,Train-best retrieval action,dense_keep,lexical,"ɪk / ( listen ) ; DNA ) is a thread - like chain of nucleotides carrying the genetic instructions used in the growth , development , functioning and reproduction of all known living organisms and many viruses .",0.2,nq:5195577413672736740,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:5195577413672736740 | nq:-6076914609231121943 | nq:4479358397781065399 | nq:-5475012399181300014 | nq:-1546147308403024577,nq:5195577413672736740,0,tiny_realdata_policy_reader_diagnostic
nq,test,5195577413672736740,where can you find dna in the body,inside the cell nucleus,Train-best retrieval action,dense_keep,span,"ɪk / ( listen ) ; DNA ) is a thread - like chain of nucleotides carrying the genetic instructions used in the growth , development , functioning and reproduction of all known living organisms and many viruses .",0.2,nq:5195577413672736740,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:5195577413672736740 | nq:-6076914609231121943 | nq:4479358397781065399 | nq:-5475012399181300014 | nq:-1546147308403024577,nq:5195577413672736740,0,tiny_realdata_policy_reader_diagnostic
nq,test,5195577413672736740,where can you find dna in the body,inside the cell nucleus,Train-best retrieval action,dense_keep,answer_type,"ɪk / ( listen ) ; DNA ) is a thread - like chain of nucleotides carrying the genetic instructions used in the growth , development , functioning and reproduction of all known living organisms and many viruses .",0.2,nq:5195577413672736740,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:5195577413672736740 | nq:-6076914609231121943 | nq:4479358397781065399 | nq:-5475012399181300014 | nq:-1546147308403024577,nq:5195577413672736740,0,tiny_realdata_policy_reader_diagnostic
nq,test,5195577413672736740,where can you find dna in the body,inside the cell nucleus,Selective retrieval policy,dense_keep,lexical,"ɪk / ( listen ) ; DNA ) is a thread - like chain of nucleotides carrying the genetic instructions used in the growth , development , functioning and reproduction of all known living organisms and many viruses .",0.2,nq:5195577413672736740,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:5195577413672736740 | nq:-6076914609231121943 | nq:4479358397781065399 | nq:-5475012399181300014 | nq:-1546147308403024577,nq:5195577413672736740,0,tiny_realdata_policy_reader_diagnostic
nq,test,5195577413672736740,where can you find dna in the body,inside the cell nucleus,Selective retrieval policy,dense_keep,span,"ɪk / ( listen ) ; DNA ) is a thread - like chain of nucleotides carrying the genetic instructions used in the growth , development , functioning and reproduction of all known living organisms and many viruses .",0.2,nq:5195577413672736740,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:5195577413672736740 | nq:-6076914609231121943 | nq:4479358397781065399 | nq:-5475012399181300014 | nq:-1546147308403024577,nq:5195577413672736740,0,tiny_realdata_policy_reader_diagnostic
nq,test,5195577413672736740,where can you find dna in the body,inside the cell nucleus,Selective retrieval policy,dense_keep,answer_type,"ɪk / ( listen ) ; DNA ) is a thread - like chain of nucleotides carrying the genetic instructions used in the growth , development , functioning and reproduction of all known living organisms and many viruses .",0.2,nq:5195577413672736740,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:5195577413672736740 | nq:-6076914609231121943 | nq:4479358397781065399 | nq:-5475012399181300014 | nq:-1546147308403024577,nq:5195577413672736740,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Vanilla BM25,bm25_keep,lexical,List of Still Game characters.,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:1309043403861541992 | nq:6744944952490783026 | nq:-5765931546365345480,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Vanilla BM25,bm25_keep,span,List,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:1309043403861541992 | nq:6744944952490783026 | nq:-5765931546365345480,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Vanilla BM25,bm25_keep,answer_type,List,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:1309043403861541992 | nq:6744944952490783026 | nq:-5765931546365345480,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Train-best retrieval action,dense_keep,lexical,List of Still Game characters.,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:-5765931546365345480 | nq:6744944952490783026 | nq:6219610777925981250,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Train-best retrieval action,dense_keep,span,List,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:-5765931546365345480 | nq:6744944952490783026 | nq:6219610777925981250,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Train-best retrieval action,dense_keep,answer_type,List,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:-5765931546365345480 | nq:6744944952490783026 | nq:6219610777925981250,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Selective retrieval policy,dense_keep,lexical,List of Still Game characters.,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:-5765931546365345480 | nq:6744944952490783026 | nq:6219610777925981250,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Selective retrieval policy,dense_keep,span,List,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:-5765931546365345480 | nq:6744944952490783026 | nq:6219610777925981250,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,6420343736563383990,who plays stevie the bookie in still game,,Selective retrieval policy,dense_keep,answer_type,List,0.4,nq:6420343736563383990,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6420343736563383990 | nq:-8837653404749291736 | nq:-5765931546365345480 | nq:6744944952490783026 | nq:6219610777925981250,nq:6420343736563383990,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Vanilla BM25,bm25_keep,lexical,"List of Professional sports leagues by revenue - wikipedia List of Professional sports leagues by revenue Jump to : navigation , search This list is incomplete ; you can help by expanding it .",0.4,nq:-8981077850770231447,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-8981077850770231447 | nq:1345582187538309806 | nq:982203609098316932 | nq:-8903988813834373430,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Vanilla BM25,bm25_keep,span,List,0.4,nq:-8981077850770231447,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-8981077850770231447 | nq:1345582187538309806 | nq:982203609098316932 | nq:-8903988813834373430,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Vanilla BM25,bm25_keep,answer_type,List,0.4,nq:-8981077850770231447,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-8981077850770231447 | nq:1345582187538309806 | nq:982203609098316932 | nq:-8903988813834373430,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Train-best retrieval action,dense_keep,lexical,Gun laws in Delaware.,0.4,nq:-5914767243767799083,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-3875958317236683310 | nq:-1591045039186403819 | nq:818002923934435137 | nq:1645082526444833311,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Train-best retrieval action,dense_keep,span,Gun laws in Delaware.,0.4,nq:-5914767243767799083,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-3875958317236683310 | nq:-1591045039186403819 | nq:818002923934435137 | nq:1645082526444833311,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Train-best retrieval action,dense_keep,answer_type,Gun laws in Delaware.,0.4,nq:-5914767243767799083,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-3875958317236683310 | nq:-1591045039186403819 | nq:818002923934435137 | nq:1645082526444833311,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Selective retrieval policy,bm25_keep,lexical,"List of Professional sports leagues by revenue - wikipedia List of Professional sports leagues by revenue Jump to : navigation , search This list is incomplete ; you can help by expanding it .",0.4,nq:-8981077850770231447,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-8981077850770231447 | nq:1345582187538309806 | nq:982203609098316932 | nq:-8903988813834373430,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Selective retrieval policy,bm25_keep,span,List,0.4,nq:-8981077850770231447,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-8981077850770231447 | nq:1345582187538309806 | nq:982203609098316932 | nq:-8903988813834373430,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,-5914767243767799083,where can you shoot a gun in delaware,,Selective retrieval policy,bm25_keep,answer_type,List,0.4,nq:-8981077850770231447,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-5914767243767799083 | nq:-8981077850770231447 | nq:1345582187538309806 | nq:982203609098316932 | nq:-8903988813834373430,nq:-5914767243767799083,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Vanilla BM25,bm25_keep,lexical,Sing (2016 American film).,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:7621889567969940898 | nq:4484181007703059448 | nq:2943048018320429657 | nq:3421591493369976475,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Vanilla BM25,bm25_keep,span,American,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:7621889567969940898 | nq:4484181007703059448 | nq:2943048018320429657 | nq:3421591493369976475,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Vanilla BM25,bm25_keep,answer_type,American,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:7621889567969940898 | nq:4484181007703059448 | nq:2943048018320429657 | nq:3421591493369976475,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Train-best retrieval action,dense_keep,lexical,Sing (2016 American film).,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:5855711681130036664 | nq:6766518966445775953 | nq:-3821358994539922203 | nq:-7008368888638493698,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Train-best retrieval action,dense_keep,span,American,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:5855711681130036664 | nq:6766518966445775953 | nq:-3821358994539922203 | nq:-7008368888638493698,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Train-best retrieval action,dense_keep,answer_type,American,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:5855711681130036664 | nq:6766518966445775953 | nq:-3821358994539922203 | nq:-7008368888638493698,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Selective retrieval policy,dense_keep,lexical,Sing (2016 American film).,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:5855711681130036664 | nq:6766518966445775953 | nq:-3821358994539922203 | nq:-7008368888638493698,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Selective retrieval policy,dense_keep,span,American,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:5855711681130036664 | nq:6766518966445775953 | nq:-3821358994539922203 | nq:-7008368888638493698,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,4390525747986386908,who plays the voice of johnny in sing,Taron Egerton,Selective retrieval policy,dense_keep,answer_type,American,0.25,nq:4390525747986386908,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:4390525747986386908 | nq:5855711681130036664 | nq:6766518966445775953 | nq:-3821358994539922203 | nq:-7008368888638493698,nq:4390525747986386908,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Vanilla BM25,bm25_keep,lexical,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:5684766297191349827 | nq:818002923934435137 | nq:7199935063232716100 | nq:6355352627831482364,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Vanilla BM25,bm25_keep,span,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:5684766297191349827 | nq:818002923934435137 | nq:7199935063232716100 | nq:6355352627831482364,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Vanilla BM25,bm25_keep,answer_type,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:5684766297191349827 | nq:818002923934435137 | nq:7199935063232716100 | nq:6355352627831482364,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Train-best retrieval action,dense_keep,lexical,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:9206631954896801929 | nq:7029908801940506034 | nq:3929376598998928646 | nq:-836623887470609373,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Train-best retrieval action,dense_keep,span,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:9206631954896801929 | nq:7029908801940506034 | nq:3929376598998928646 | nq:-836623887470609373,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Train-best retrieval action,dense_keep,answer_type,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:9206631954896801929 | nq:7029908801940506034 | nq:3929376598998928646 | nq:-836623887470609373,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Selective retrieval policy,dense_keyword,lexical,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:3929376598998928646 | nq:7029908801940506034 | nq:9206631954896801929 | nq:2051617393389245304,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Selective retrieval policy,dense_keyword,span,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:3929376598998928646 | nq:7029908801940506034 | nq:9206631954896801929 | nq:2051617393389245304,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,-4924466281718552784,what are the different types of diet plans,,Selective retrieval policy,dense_keyword,answer_type,"This is particularly true of `` crash '' or `` fad '' diets -- short - term , weight - loss plans that involve drastic changes to a person 's normal eating habits .",0.25,nq:-4924466281718552784,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-4924466281718552784 | nq:3929376598998928646 | nq:7029908801940506034 | nq:9206631954896801929 | nq:2051617393389245304,nq:-4924466281718552784,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Vanilla BM25,bm25_keep,lexical,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:6420343736563383990 | nq:6355352627831482364 | nq:9022174360573948179 | nq:-6470661682628568770,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Vanilla BM25,bm25_keep,span,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:6420343736563383990 | nq:6355352627831482364 | nq:9022174360573948179 | nq:-6470661682628568770,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Vanilla BM25,bm25_keep,answer_type,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:6420343736563383990 | nq:6355352627831482364 | nq:9022174360573948179 | nq:-6470661682628568770,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Train-best retrieval action,dense_keep,lexical,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:-927966355158112429 | nq:-7350738264545175214 | nq:6355352627831482364 | nq:-6374759097952195833,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Train-best retrieval action,dense_keep,span,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:-927966355158112429 | nq:-7350738264545175214 | nq:6355352627831482364 | nq:-6374759097952195833,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Train-best retrieval action,dense_keep,answer_type,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:-927966355158112429 | nq:-7350738264545175214 | nq:6355352627831482364 | nq:-6374759097952195833,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Selective retrieval policy,dense_keep,lexical,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:-927966355158112429 | nq:-7350738264545175214 | nq:6355352627831482364 | nq:-6374759097952195833,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Selective retrieval policy,dense_keep,span,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:-927966355158112429 | nq:-7350738264545175214 | nq:6355352627831482364 | nq:-6374759097952195833,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,2620904320274887581,who did deion sanders go in the hall of fame as,Cornerback,Selective retrieval policy,dense_keep,answer_type,Deion Sanders.,0.4,nq:2620904320274887581,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:2620904320274887581 | nq:-927966355158112429 | nq:-7350738264545175214 | nq:6355352627831482364 | nq:-6374759097952195833,nq:2620904320274887581,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Vanilla BM25,bm25_keep,lexical,Hasmukh Adhia is the present finance secretary of India .,0.5,nq:275718753854271176,0.0,0.4,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:3541178874880593466 | nq:481461689673789519 | nq:-8494466275231295992,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Vanilla BM25,bm25_keep,span,Hasmukh Adhia,0.5,nq:275718753854271176,1.0,1.0,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:3541178874880593466 | nq:481461689673789519 | nq:-8494466275231295992,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Vanilla BM25,bm25_keep,answer_type,Hasmukh Adhia,0.5,nq:275718753854271176,1.0,1.0,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:3541178874880593466 | nq:481461689673789519 | nq:-8494466275231295992,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Train-best retrieval action,dense_keep,lexical,Hasmukh Adhia is the present finance secretary of India .,0.5,nq:275718753854271176,0.0,0.4,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:481461689673789519 | nq:-3533480353388646236 | nq:-5243312822030560557,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Train-best retrieval action,dense_keep,span,Hasmukh Adhia,0.5,nq:275718753854271176,1.0,1.0,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:481461689673789519 | nq:-3533480353388646236 | nq:-5243312822030560557,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Train-best retrieval action,dense_keep,answer_type,Hasmukh Adhia,0.5,nq:275718753854271176,1.0,1.0,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:481461689673789519 | nq:-3533480353388646236 | nq:-5243312822030560557,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Selective retrieval policy,bm25_keep,lexical,Hasmukh Adhia is the present finance secretary of India .,0.5,nq:275718753854271176,0.0,0.4,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:3541178874880593466 | nq:481461689673789519 | nq:-8494466275231295992,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Selective retrieval policy,bm25_keep,span,Hasmukh Adhia,0.5,nq:275718753854271176,1.0,1.0,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:3541178874880593466 | nq:481461689673789519 | nq:-8494466275231295992,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,275718753854271176,who has been designed as the new finance secretary of india,Hasmukh Adhia,Selective retrieval policy,bm25_keep,answer_type,Hasmukh Adhia,0.5,nq:275718753854271176,1.0,1.0,1.0,1.0,1.0,1.0,1.5,nq:275718753854271176 | nq:3421591493369976475 | nq:3541178874880593466 | nq:481461689673789519 | nq:-8494466275231295992,nq:275718753854271176,0,tiny_realdata_policy_reader_diagnostic
nq,test,6961467809335029753,ruby don't take your love to town cake,,Vanilla BM25,bm25_keep,lexical,"Ruby, Don't Take Your Love to Town.",0.875,nq:6961467809335029753,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6961467809335029753 | nq:-1773607187248198254 | nq:2198538934964547889 | nq:-7115492812897878586 | nq:6360904115447662799,nq:6961467809335029753,0,tiny_realdata_policy_reader_diagnostic
nq,test,6961467809335029753,ruby don't take your love to town cake,,Vanilla BM25,bm25_keep,span,"Ruby, Don't Take Your Love to Town.",0.875,nq:6961467809335029753,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6961467809335029753 | nq:-1773607187248198254 | nq:2198538934964547889 | nq:-7115492812897878586 | nq:6360904115447662799,nq:6961467809335029753,0,tiny_realdata_policy_reader_diagnostic
nq,test,6961467809335029753,ruby don't take your love to town cake,,Vanilla BM25,bm25_keep,answer_type,"Ruby, Don't Take Your Love to Town.",0.875,nq:6961467809335029753,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6961467809335029753 | nq:-1773607187248198254 | nq:2198538934964547889 | nq:-7115492812897878586 | nq:6360904115447662799,nq:6961467809335029753,0,tiny_realdata_policy_reader_diagnostic
nq,test,6961467809335029753,ruby don't take your love to town cake,,Train-best retrieval action,dense_keep,lexical,"Ruby, Don't Take Your Love to Town.",0.875,nq:6961467809335029753,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:6961467809335029753 | nq:-1773607187248198254 | nq:-7504769624068905017 | nq:5855711681130036664 | nq:-7115492812897878586,nq:6961467809335029753,0,tiny_realdata_policy_reader_diagnostic
