dataset,qid,question,selected_action,train_best_action,oracle_action,policy_reward,train_best_reward,oracle_reward,policy_reward_delta_vs_train_best,policy_regret,oracle_margin_vs_train_best,oracle_margin_vs_second_best,candidate_action_reward_spread,oracle_tie_count,beats_train_best,matches_train_best_action,matches_oracle_action
nfcorpus,PLAIN-238,How Chemically Contaminated Are We?,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-1506,leucine,bm25_keep,dense_keep,bm25_keep,0.5666666666666667,0.3166666666666666,0.5666666666666667,0.25,0.0,0.25,0.0,0.28,2,True,False,True
nfcorpus,PLAIN-1940,prolactin,bm25_keep,dense_keep,bm25_keep,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-2019,rickets,bm25_keep,dense_keep,bm25_keep,0.8333333333333333,0.0,0.8333333333333333,0.833333333333,0.0,0.833333333333,0.0,0.833333333333,2,True,False,True
nfcorpus,PLAIN-551,amnesia,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-2134,Splenda,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-3342,Is Coconut Milk Good For You?,bm25_keyword,dense_keep,bm25_keyword,1.1666666666666663,0.9166666666666666,1.1666666666666663,0.25,0.0,0.25,0.03,0.666666666667,1,True,False,True
nfcorpus,PLAIN-3412,Plant vs. Cow Calcium,dense_keep,dense_keep,dense_keep,0.5408163265306123,0.5408163265306123,0.5408163265306123,0.0,0.0,0.0,0.0,0.03,2,False,True,True
nfcorpus,PLAIN-1897,polypropylene plastic,bm25_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1225,fructose,dense_keep,dense_keep,dense_keep,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.0,0.0,0.0,0.0,0.287037037037,2,False,True,True
nfcorpus,PLAIN-882,Chernobyl,bm25_keep,dense_keep,dense_keep,0.6333333333333333,0.8333333333333333,0.8333333333333333,-0.2,0.2,0.0,0.0,0.2,2,False,False,False
nfcorpus,PLAIN-3231,Meat & Multiple Myeloma,dense_keep,dense_keep,dense_keep,0.225,0.225,0.225,0.0,0.0,0.0,0.225,0.255,1,False,True,True
nfcorpus,PLAIN-1919,poultry workers,bm25_keyword,dense_keep,bm25_keep,0.6851851851851851,0.6851851851851851,0.6851851851851851,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-3372,The Healthiest Sweetener,bm25_keep,dense_keep,dense_keep,0.0,0.1964285714285714,0.1964285714285714,-0.196428571429,0.196428571429,0.0,0.0,0.226428571429,2,False,False,False
nfcorpus,PLAIN-902,chlorophyll,bm25_keep,dense_keep,bm25_keep,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2,True,False,True
nfcorpus,PLAIN-33,What’s Driving America’s Obesity Problem?,dense_keep,dense_keep,hybrid_keyword,0.1979166666666666,0.1979166666666666,0.5325,0.0,0.334583333333,0.334583333333,0.00125,0.43125,1,False,True,False
nfcorpus,PLAIN-1579,mastitis,bm25_keep,dense_keep,bm25_keep,0.7,0.3666666666666667,0.7,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,2,True,False,True
nfcorpus,PLAIN-2510,Coffee and Artery Function,dense_keep,dense_keep,bm25_keep,0.3369565217391304,0.3369565217391304,0.5869565217391304,0.0,0.25,0.25,0.0,0.28,2,False,True,False
