split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
test,Train-best retrieval action,dense_keyword,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.0,1,9,1.0,concept business eric s pistorius worked after being attorney,Eric S. Pistorius | Commissioner v. Flowers | Bryan Schroder | North Carolina Attorney General | Peter Deegan,Circuit court | Eric S. Pistorius
test,Selective retrieval policy,bm25_keep,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,"Eric S. Pistorius | Peter Deegan | Bryan Schroder | Eliot Spitzer | Lloyd Kenyon, 1st Baron Kenyon",Circuit court | Eric S. Pistorius
test,Oracle retrieval action,bm25_keep,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,"Eric S. Pistorius | Peter Deegan | Bryan Schroder | Eliot Spitzer | Lloyd Kenyon, 1st Baron Kenyon",Circuit court | Eric S. Pistorius
test,Vanilla BM25,bm25_keep,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.0,1,14,1.5,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,"Lingnan Fine Arts Museum | Taipei | Postawele | Wrzosówka, Świętokrzyskie Voivodeship | Synkowce",Lingnan Fine Arts Museum | Taipei
test,BM25 keyword,bm25_keyword,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.0,1,11,1.5,port city lies approximately 25 km north lingnan fine arts museum,"Lingnan Fine Arts Museum | Taipei | Wrzosówka, Świętokrzyskie Voivodeship | Postawele | Synkowce",Lingnan Fine Arts Museum | Taipei
test,Dense original,dense_keep,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.0,1,14,1.5,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Lingnan Fine Arts Museum | Taipei | Synkowce | Wujaki | Czarna Dąbrówka,Lingnan Fine Arts Museum | Taipei
test,Dense keyword,dense_keyword,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.0,1,11,1.5,port city lies approximately 25 km north lingnan fine arts museum,Lingnan Fine Arts Museum | Taipei | Synkowce | Wujaki | Czarna Dąbrówka,Lingnan Fine Arts Museum | Taipei
test,Hybrid original,hybrid_keep,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.03,2,14,1.47,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,"Lingnan Fine Arts Museum | Taipei | Synkowce | Postawele | Wrzosówka, Świętokrzyskie Voivodeship",Lingnan Fine Arts Museum | Taipei
test,Hybrid keyword,hybrid_keyword,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.03,2,11,1.47,port city lies approximately 25 km north lingnan fine arts museum,"Lingnan Fine Arts Museum | Taipei | Synkowce | Wrzosówka, Świętokrzyskie Voivodeship | Postawele",Lingnan Fine Arts Museum | Taipei
test,Gemini rewrite action,bm25_llm_rewrite,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,1.07,1,7,0.42999999999999994,Lingnan Fine Arts Museum port city north,"Lingnan Fine Arts Museum | Taipei | Postawele | Synkowce | Antolin, Biała Podlaska County",Lingnan Fine Arts Museum | Taipei
test,Gemini decompose action,bm25_llm_decompose,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,1.1400000000000001,2,12,0.3599999999999999,Lingnan Fine Arts Museum || Port cities north Lingnan Fine Arts Museum,"Lingnan Fine Arts Museum | Taipei | Postawele | Synkowce | Antolin, Biała Podlaska County",Lingnan Fine Arts Museum | Taipei
test,Train-best retrieval action,dense_keyword,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.0,1,11,1.5,port city lies approximately 25 km north lingnan fine arts museum,Lingnan Fine Arts Museum | Taipei | Synkowce | Wujaki | Czarna Dąbrówka,Lingnan Fine Arts Museum | Taipei
test,Selective retrieval policy,hybrid_keep,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.03,2,14,1.47,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,"Lingnan Fine Arts Museum | Taipei | Synkowce | Postawele | Wrzosówka, Świętokrzyskie Voivodeship",Lingnan Fine Arts Museum | Taipei
test,Oracle retrieval action,bm25_keep,5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,1.0,1.0,1.0,0.0,1,14,1.5,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,"Lingnan Fine Arts Museum | Taipei | Postawele | Wrzosówka, Świętokrzyskie Voivodeship | Synkowce",Lingnan Fine Arts Museum | Taipei
test,Vanilla BM25,bm25_keep,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,0.5,1.0,0.6131471927654584,0.0,1,9,1.0,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,Édouard Roger-Vasselin | 2012 Trophée des Alpilles – Doubles | 2011 BNP Paribas Primrose Bordeaux – Doubles | 2016 Moselle Open – Doubles | 2014 Hall of Fame Tennis Championships – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,BM25 keyword,bm25_keyword,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,0.5,1.0,0.6131471927654584,0.0,1,9,1.0,stefan edberg won more events than douard roger vasselin,Édouard Roger-Vasselin | 2012 Trophée des Alpilles – Doubles | 2011 BNP Paribas Primrose Bordeaux – Doubles | 2016 Moselle Open – Doubles | 2014 Hall of Fame Tennis Championships – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,Dense original,dense_keep,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,0.5,0.6509209298071326,0.0,1,9,1.25,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,Edberg–Lendl rivalry | Stefan Edberg | Becker–Edberg rivalry | Édouard Roger-Vasselin | 2012 Trophée des Alpilles – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,Dense keyword,dense_keyword,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,0.5,0.6509209298071326,0.0,1,9,1.25,stefan edberg won more events than douard roger vasselin,Edberg–Lendl rivalry | Stefan Edberg | Becker–Edberg rivalry | Édouard Roger-Vasselin | 1992 US Open – Men's Singles,Stefan Edberg | Édouard Roger-Vasselin
test,Hybrid original,hybrid_keep,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,1.0,0.8772153153380493,0.03,2,9,1.47,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,Édouard Roger-Vasselin | Edberg–Lendl rivalry | 2012 Trophée des Alpilles – Doubles | Stefan Edberg | 2011 BNP Paribas Primrose Bordeaux – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,Hybrid keyword,hybrid_keyword,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,1.0,0.8772153153380493,0.03,2,9,1.47,stefan edberg won more events than douard roger vasselin,Édouard Roger-Vasselin | Edberg–Lendl rivalry | 2012 Trophée des Alpilles – Doubles | Stefan Edberg | 2011 BNP Paribas Primrose Bordeaux – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,Gemini rewrite action,bm25_llm_rewrite,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,0.5,1.0,0.6131471927654584,1.05,1,4,-0.050000000000000044,Stefan Edberg Édouard Roger-Vasselin,Édouard Roger-Vasselin | 2011 BNP Paribas Primrose Bordeaux – Doubles | 2012 Trophée des Alpilles – Doubles | 2016 Moselle Open – Doubles | 2014 Hall of Fame Tennis Championships – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,Gemini decompose action,bm25_llm_decompose,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,1.0,1.0,1.1,2,7,0.3999999999999999,Stefan Edberg titles || Édouard Roger-Vasselin titles,Stefan Edberg | Édouard Roger-Vasselin | 2011 BNP Paribas Primrose Bordeaux – Doubles | 2012 Trophée des Alpilles – Doubles | 2016 Moselle Open – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,Train-best retrieval action,dense_keyword,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,0.5,0.6509209298071326,0.0,1,9,1.25,stefan edberg won more events than douard roger vasselin,Edberg–Lendl rivalry | Stefan Edberg | Becker–Edberg rivalry | Édouard Roger-Vasselin | 1992 US Open – Men's Singles,Stefan Edberg | Édouard Roger-Vasselin
test,Selective retrieval policy,dense_keyword,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,0.5,0.6509209298071326,0.0,1,9,1.25,stefan edberg won more events than douard roger vasselin,Edberg–Lendl rivalry | Stefan Edberg | Becker–Edberg rivalry | Édouard Roger-Vasselin | 1992 US Open – Men's Singles,Stefan Edberg | Édouard Roger-Vasselin
test,Oracle retrieval action,hybrid_keep,5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,1.0,1.0,0.8772153153380493,0.03,2,9,1.47,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,Édouard Roger-Vasselin | Edberg–Lendl rivalry | 2012 Trophée des Alpilles – Doubles | Stefan Edberg | 2011 BNP Paribas Primrose Bordeaux – Doubles,Stefan Edberg | Édouard Roger-Vasselin
test,Vanilla BM25,bm25_keep,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",0.5,1.0,0.6131471927654584,0.0,1,20,1.0,"Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Quogue (LIRR station) | Ask (The Smiths song),Fix You | Xyloband
test,BM25 keyword,bm25_keyword,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",0.5,1.0,0.6131471927654584,0.0,1,11,1.0,jason regler stated idea flashing wristbands during song built around instrument,Xyloband | Talk Dirty (Jason Derulo song) | World Faith | Octobass | Applause (Lady Gaga song),Fix You | Xyloband
test,Dense original,dense_keep,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",1.0,1.0,0.9197207891481876,0.0,1,20,1.5,"Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",Xyloband | Octobass | Fix You | Everyday (Ariana Grande song) | Talk Dirty (Jason Derulo song),Fix You | Xyloband
test,Dense keyword,dense_keyword,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",1.0,1.0,0.9197207891481876,0.0,1,11,1.5,jason regler stated idea flashing wristbands during song built around instrument,Xyloband | Octobass | Fix You | Applause (Lady Gaga song) | Everyday (Ariana Grande song),Fix You | Xyloband
test,Hybrid original,hybrid_keep,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",1.0,1.0,0.8772153153380493,0.03,2,20,1.47,"Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",Xyloband | Talk Dirty (Jason Derulo song) | Octobass | Fix You | World Faith,Fix You | Xyloband
test,Hybrid keyword,hybrid_keyword,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",1.0,1.0,0.8503449055347546,0.03,2,11,1.47,jason regler stated idea flashing wristbands during song built around instrument,Xyloband | Octobass | Talk Dirty (Jason Derulo song) | Applause (Lady Gaga song) | Fix You,Fix You | Xyloband
test,Gemini rewrite action,bm25_llm_rewrite,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",0.5,1.0,0.6131471927654584,1.05,1,5,-0.050000000000000044,Jason Regler flashing wristbands instrument,Xyloband | Talk Dirty (Jason Derulo song) | Octobass | Applause (Lady Gaga song) | Everyday (Ariana Grande song),Fix You | Xyloband
test,Gemini decompose action,bm25_llm_decompose,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",0.5,1.0,0.6131471927654584,1.1300000000000001,2,11,-0.13000000000000012,Jason Regler flashing wristbands origin || Jason Regler Xylobands instrument inspiration,Xyloband | Talk Dirty (Jason Derulo song) | Octobass | Applause (Lady Gaga song) | Everyday (Ariana Grande song),Fix You | Xyloband
test,Train-best retrieval action,dense_keyword,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",1.0,1.0,0.9197207891481876,0.0,1,11,1.5,jason regler stated idea flashing wristbands during song built around instrument,Xyloband | Octobass | Fix You | Applause (Lady Gaga song) | Everyday (Ariana Grande song),Fix You | Xyloband
test,Selective retrieval policy,hybrid_keep,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",1.0,1.0,0.8772153153380493,0.03,2,20,1.47,"Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",Xyloband | Talk Dirty (Jason Derulo song) | Octobass | Fix You | World Faith,Fix You | Xyloband
test,Oracle retrieval action,dense_keep,5a77897f55429949eeb29edc," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",1.0,1.0,0.9197207891481876,0.0,1,20,1.5,"Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",Xyloband | Octobass | Fix You | Everyday (Ariana Grande song) | Talk Dirty (Jason Derulo song),Fix You | Xyloband
test,Vanilla BM25,bm25_keep,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,1.0,0.0,1,22,1.5,The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,"The Soul of Buddha | Fort Lee, New Jersey | Young Romance (film) | Broadway Love | The Grain of Dust (1918 film)","Fort Lee, New Jersey | The Soul of Buddha"
test,BM25 keyword,bm25_keyword,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,1.0,0.0,1,11,1.5,soul buddha 1918 american silent romance film shot borough western terminus,"The Soul of Buddha | Fort Lee, New Jersey | The Grain of Dust (1918 film) | Young Romance (film) | Broadway Love","Fort Lee, New Jersey | The Soul of Buddha"
test,Dense original,dense_keep,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,0.5,1.0,0.6131471927654584,0.0,1,22,1.0,The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,The Soul of Buddha | Out of a Clear Sky | Broadway Love | Young Romance (film) | Old Heidelberg (1915 film),"Fort Lee, New Jersey | The Soul of Buddha"
test,Dense keyword,dense_keyword,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,0.5,1.0,0.6131471927654584,0.0,1,11,1.0,soul buddha 1918 american silent romance film shot borough western terminus,The Soul of Buddha | Out of a Clear Sky | Young Romance (film) | Broadway Love | Old Heidelberg (1915 film),"Fort Lee, New Jersey | The Soul of Buddha"
test,Hybrid original,hybrid_keep,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,0.8772153153380493,0.03,2,22,1.47,The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,"The Soul of Buddha | Broadway Love | Young Romance (film) | Fort Lee, New Jersey | Out of a Clear Sky","Fort Lee, New Jersey | The Soul of Buddha"
test,Hybrid keyword,hybrid_keyword,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,0.9197207891481876,0.03,2,11,1.47,soul buddha 1918 american silent romance film shot borough western terminus,"The Soul of Buddha | Young Romance (film) | Fort Lee, New Jersey | Out of a Clear Sky | Broadway Love","Fort Lee, New Jersey | The Soul of Buddha"
test,Gemini rewrite action,bm25_llm_rewrite,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,1.0,1.08,1,10,0.41999999999999993,The Soul of Buddha 1918 film filming location western terminus,"The Soul of Buddha | Fort Lee, New Jersey | The Grain of Dust (1918 film) | Barbed Wire (1927 film) | Old Heidelberg (1915 film)","Fort Lee, New Jersey | The Soul of Buddha"
test,Gemini decompose action,bm25_llm_decompose,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,1.0,1.1,2,10,0.3999999999999999,The Soul of Buddha (1918 film) || boroughs western terminus,"The Soul of Buddha | Fort Lee, New Jersey | The Grain of Dust (1918 film) | Barbed Wire (1927 film) | Old Heidelberg (1915 film)","Fort Lee, New Jersey | The Soul of Buddha"
test,Train-best retrieval action,dense_keyword,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,0.5,1.0,0.6131471927654584,0.0,1,11,1.0,soul buddha 1918 american silent romance film shot borough western terminus,The Soul of Buddha | Out of a Clear Sky | Young Romance (film) | Broadway Love | Old Heidelberg (1915 film),"Fort Lee, New Jersey | The Soul of Buddha"
test,Selective retrieval policy,bm25_keyword,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,1.0,0.0,1,11,1.5,soul buddha 1918 american silent romance film shot borough western terminus,"The Soul of Buddha | Fort Lee, New Jersey | The Grain of Dust (1918 film) | Young Romance (film) | Broadway Love","Fort Lee, New Jersey | The Soul of Buddha"
test,Oracle retrieval action,bm25_keep,5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1.0,1.0,1.0,0.0,1,22,1.5,The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,"The Soul of Buddha | Fort Lee, New Jersey | Young Romance (film) | Broadway Love | The Grain of Dust (1918 film)","Fort Lee, New Jersey | The Soul of Buddha"
test,Vanilla BM25,bm25_keep,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",0.5,0.25,0.2640681225725909,0.0,1,14,0.625,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Luke Zachrich | David Branch (fighter) | Rashad Evans | Vitor Belfort | Sam Alvey,Blackzilians | Vitor Belfort
test,BM25 keyword,bm25_keyword,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",0.5,1.0,0.6131471927654584,0.0,1,9,1.0,blackzilians fighter currently competing middleweight division ultimate fighting championship,Blackzilians | Jack Marshman | David Branch (fighter) | Rashad Evans | Kelvin Gastelum,Blackzilians | Vitor Belfort
test,Dense original,dense_keep,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.9197207891481876,0.0,1,14,1.5,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Blackzilians | Kelvin Gastelum | Vitor Belfort | Sam Alvey | David Branch (fighter),Blackzilians | Vitor Belfort
test,Dense keyword,dense_keyword,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.8772153153380493,0.0,1,9,1.5,blackzilians fighter currently competing middleweight division ultimate fighting championship,Blackzilians | Kelvin Gastelum | Sam Alvey | Vitor Belfort | David Branch (fighter),Blackzilians | Vitor Belfort
test,Hybrid original,hybrid_keep,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.8772153153380493,0.03,2,14,1.47,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Blackzilians | Luke Zachrich | David Branch (fighter) | Vitor Belfort | Kelvin Gastelum,Blackzilians | Vitor Belfort
test,Hybrid keyword,hybrid_keyword,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",0.5,1.0,0.6131471927654584,0.03,2,9,0.97,blackzilians fighter currently competing middleweight division ultimate fighting championship,Blackzilians | Kelvin Gastelum | David Branch (fighter) | Jack Marshman | Sam Alvey,Blackzilians | Vitor Belfort
test,Gemini rewrite action,bm25_llm_rewrite,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.9197207891481876,1.05,1,5,0.44999999999999996,Blackzilians UFC Middleweight active fighters,Blackzilians | Luke Barnatt | Vitor Belfort | Kelvin Gastelum | Jack Marshman,Blackzilians | Vitor Belfort
test,Gemini decompose action,bm25_llm_decompose,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.9197207891481876,1.11,2,9,0.3899999999999999,Blackzilians UFC Middleweight fighters || UFC Middleweight current roster,Blackzilians | Luke Barnatt | Vitor Belfort | Kelvin Gastelum | Jack Marshman,Blackzilians | Vitor Belfort
test,Train-best retrieval action,dense_keyword,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.8772153153380493,0.0,1,9,1.5,blackzilians fighter currently competing middleweight division ultimate fighting championship,Blackzilians | Kelvin Gastelum | Sam Alvey | Vitor Belfort | David Branch (fighter),Blackzilians | Vitor Belfort
test,Selective retrieval policy,dense_keyword,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.8772153153380493,0.0,1,9,1.5,blackzilians fighter currently competing middleweight division ultimate fighting championship,Blackzilians | Kelvin Gastelum | Sam Alvey | Vitor Belfort | David Branch (fighter),Blackzilians | Vitor Belfort
test,Oracle retrieval action,dense_keep,5a7129685542994082a3e5fa,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",1.0,1.0,0.9197207891481876,0.0,1,14,1.5,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Blackzilians | Kelvin Gastelum | Vitor Belfort | Sam Alvey | David Branch (fighter),Blackzilians | Vitor Belfort
test,Vanilla BM25,bm25_keep,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,0.9197207891481876,0.0,1,13,1.5,"Were was the Mexican state after which there is Villa Unión, Sinaloa located?","Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Estado de Occidente | Operation Sinaloa","Mazatlán | Villa Unión, Sinaloa"
test,BM25 keyword,bm25_keyword,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,0.9197207891481876,0.0,1,9,1.5,mexican state after there villa uni n sinaloa located,"Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Villa Unión, Santiago del Estero | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
test,Dense original,dense_keep,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",0.5,1.0,0.6131471927654584,0.0,1,13,1.0,"Were was the Mexican state after which there is Villa Unión, Sinaloa located?","Villa Unión, Sinaloa | Villa Unión, Coahuila | Villa Unión | Villa Unión, Santiago del Estero | Estado de Occidente","Mazatlán | Villa Unión, Sinaloa"
test,Dense keyword,dense_keyword,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,1.0,0.0,1,9,1.5,mexican state after there villa uni n sinaloa located,"Villa Unión, Sinaloa | Mazatlán | Estado de Occidente | Villa Unión, Coahuila | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
test,Hybrid original,hybrid_keep,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,0.8772153153380493,0.03,2,13,1.47,"Were was the Mexican state after which there is Villa Unión, Sinaloa located?","Villa Unión, Sinaloa | Villa Unión, Coahuila | Estado de Occidente | Mazatlán | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
test,Hybrid keyword,hybrid_keyword,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,1.0,0.03,2,9,1.47,mexican state after there villa uni n sinaloa located,"Villa Unión, Sinaloa | Mazatlán | Villa Unión, Coahuila | Villa Unión | Estado de Occidente","Mazatlán | Villa Unión, Sinaloa"
test,Gemini rewrite action,bm25_llm_rewrite,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",0.5,0.25,0.2640681225725909,1.07,1,6,-0.44500000000000006,"Villa Unión, Sinaloa namesake Mexican state","Villa Unión, Coahuila | Villa Unión, Santiago del Estero | Villa Unión | Villa Unión, Sinaloa | Mitre Department","Mazatlán | Villa Unión, Sinaloa"
test,Gemini decompose action,bm25_llm_decompose,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",0.5,0.25,0.2640681225725909,1.1300000000000001,2,9,-0.5050000000000001,"Mexican state Villa Unión || Villa Unión, Sinaloa etymology","Villa Unión, Coahuila | Villa Unión, Santiago del Estero | Villa Unión | Villa Unión, Sinaloa | Mitre Department","Mazatlán | Villa Unión, Sinaloa"
test,Train-best retrieval action,dense_keyword,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,1.0,0.0,1,9,1.5,mexican state after there villa uni n sinaloa located,"Villa Unión, Sinaloa | Mazatlán | Estado de Occidente | Villa Unión, Coahuila | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
test,Selective retrieval policy,dense_keyword,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,1.0,0.0,1,9,1.5,mexican state after there villa uni n sinaloa located,"Villa Unión, Sinaloa | Mazatlán | Estado de Occidente | Villa Unión, Coahuila | Villa Unión","Mazatlán | Villa Unión, Sinaloa"
test,Oracle retrieval action,bm25_keep,5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1.0,1.0,0.9197207891481876,0.0,1,13,1.5,"Were was the Mexican state after which there is Villa Unión, Sinaloa located?","Villa Unión, Sinaloa | Villa Unión, Coahuila | Mazatlán | Estado de Occidente | Operation Sinaloa","Mazatlán | Villa Unión, Sinaloa"
