split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
train,Selective bandit,keep,-580230409795669145,which country has the smallest population in europe,1.0,1.0,1.0,0.0,1,8,1.5,which country has the smallest population in europe,nq:-580230409795669145 | nq:-360833956386934695 | nq:2407951674702435272 | nq:-6966959898445658330 | nq:-6831117546976231492,nq:-580230409795669145
train,Oracle best action,keep,-580230409795669145,which country has the smallest population in europe,1.0,1.0,1.0,0.0,1,8,1.5,which country has the smallest population in europe,nq:-580230409795669145 | nq:-360833956386934695 | nq:2407951674702435272 | nq:-6966959898445658330 | nq:-6831117546976231492,nq:-580230409795669145
train,Vanilla BM25,keep,2112011235189339436,turkish finnish and hungarian belong to which family of languages,1.0,1.0,1.0,0.0,1,10,1.5,turkish finnish and hungarian belong to which family of languages,nq:2112011235189339436 | nq:8159962567410358908 | nq:3497042947752645554 | nq:-232899194860976791 | nq:1282655845578356,nq:2112011235189339436
train,Rewrite-all keyword,keyword_compress,2112011235189339436,turkish finnish and hungarian belong to which family of languages,1.0,1.0,1.0,0.0,1,6,1.5,turkish finnish hungarian belong family languages,nq:2112011235189339436 | nq:8159962567410358908 | nq:3497042947752645554 | nq:-7195400924760894316 | nq:1282655845578356,nq:2112011235189339436
train,Rewrite-all entity expansion,entity_expand,2112011235189339436,turkish finnish and hungarian belong to which family of languages,1.0,1.0,1.0,0.0,1,6,1.5,turkish finnish hungarian belong family languages,nq:2112011235189339436 | nq:8159962567410358908 | nq:3497042947752645554 | nq:-7195400924760894316 | nq:1282655845578356,nq:2112011235189339436
train,Train-best fixed rewrite,keyword_compress,2112011235189339436,turkish finnish and hungarian belong to which family of languages,1.0,1.0,1.0,0.0,1,6,1.5,turkish finnish hungarian belong family languages,nq:2112011235189339436 | nq:8159962567410358908 | nq:3497042947752645554 | nq:-7195400924760894316 | nq:1282655845578356,nq:2112011235189339436
train,Selective bandit,keep,2112011235189339436,turkish finnish and hungarian belong to which family of languages,1.0,1.0,1.0,0.0,1,10,1.5,turkish finnish and hungarian belong to which family of languages,nq:2112011235189339436 | nq:8159962567410358908 | nq:3497042947752645554 | nq:-232899194860976791 | nq:1282655845578356,nq:2112011235189339436
train,Oracle best action,keep,2112011235189339436,turkish finnish and hungarian belong to which family of languages,1.0,1.0,1.0,0.0,1,10,1.5,turkish finnish and hungarian belong to which family of languages,nq:2112011235189339436 | nq:8159962567410358908 | nq:3497042947752645554 | nq:-232899194860976791 | nq:1282655845578356,nq:2112011235189339436
train,Vanilla BM25,keep,1550607712450089106,who captained the first european ship to sail around the tip of africa,1.0,1.0,1.0,0.0,1,13,1.5,who captained the first european ship to sail around the tip of africa,nq:1550607712450089106 | nq:-8489349464896514022 | nq:6003961968976040361 | nq:4556891214981292730 | nq:6166989945125161991,nq:1550607712450089106
train,Rewrite-all keyword,keyword_compress,1550607712450089106,who captained the first european ship to sail around the tip of africa,1.0,1.0,1.0,0.0,1,8,1.5,captained first european ship sail around tip africa,nq:1550607712450089106 | nq:-8489349464896514022 | nq:4556891214981292730 | nq:-7007495432386074718 | nq:6166989945125161991,nq:1550607712450089106
train,Rewrite-all entity expansion,entity_expand,1550607712450089106,who captained the first european ship to sail around the tip of africa,1.0,1.0,1.0,0.0,1,8,1.5,captained first european ship sail around tip africa,nq:1550607712450089106 | nq:-8489349464896514022 | nq:4556891214981292730 | nq:-7007495432386074718 | nq:6166989945125161991,nq:1550607712450089106
train,Train-best fixed rewrite,keyword_compress,1550607712450089106,who captained the first european ship to sail around the tip of africa,1.0,1.0,1.0,0.0,1,8,1.5,captained first european ship sail around tip africa,nq:1550607712450089106 | nq:-8489349464896514022 | nq:4556891214981292730 | nq:-7007495432386074718 | nq:6166989945125161991,nq:1550607712450089106
train,Selective bandit,keep,1550607712450089106,who captained the first european ship to sail around the tip of africa,1.0,1.0,1.0,0.0,1,13,1.5,who captained the first european ship to sail around the tip of africa,nq:1550607712450089106 | nq:-8489349464896514022 | nq:6003961968976040361 | nq:4556891214981292730 | nq:6166989945125161991,nq:1550607712450089106
train,Oracle best action,keep,1550607712450089106,who captained the first european ship to sail around the tip of africa,1.0,1.0,1.0,0.0,1,13,1.5,who captained the first european ship to sail around the tip of africa,nq:1550607712450089106 | nq:-8489349464896514022 | nq:6003961968976040361 | nq:4556891214981292730 | nq:6166989945125161991,nq:1550607712450089106
train,Vanilla BM25,keep,6565178863987366953,who was the pitcher who broke his arm,1.0,0.5,0.6309297535714575,0.0,1,8,1.25,who was the pitcher who broke his arm,nq:2161753529169331826 | nq:6565178863987366953 | nq:1024341481678347204 | nq:6554684808053745285 | nq:6914041288553081723,nq:6565178863987366953
train,Rewrite-all keyword,keyword_compress,6565178863987366953,who was the pitcher who broke his arm,1.0,1.0,1.0,0.0,1,3,1.5,pitcher broke arm,nq:6565178863987366953 | nq:1537244195687008584 | nq:2374750245195224966 | nq:6554684808053745285 | nq:810060125994185205,nq:6565178863987366953
train,Rewrite-all entity expansion,entity_expand,6565178863987366953,who was the pitcher who broke his arm,1.0,1.0,1.0,0.0,1,3,1.5,pitcher broke arm,nq:6565178863987366953 | nq:1537244195687008584 | nq:2374750245195224966 | nq:6554684808053745285 | nq:810060125994185205,nq:6565178863987366953
train,Train-best fixed rewrite,keyword_compress,6565178863987366953,who was the pitcher who broke his arm,1.0,1.0,1.0,0.0,1,3,1.5,pitcher broke arm,nq:6565178863987366953 | nq:1537244195687008584 | nq:2374750245195224966 | nq:6554684808053745285 | nq:810060125994185205,nq:6565178863987366953
train,Selective bandit,keyword_compress,6565178863987366953,who was the pitcher who broke his arm,1.0,1.0,1.0,0.0,1,3,1.5,pitcher broke arm,nq:6565178863987366953 | nq:1537244195687008584 | nq:2374750245195224966 | nq:6554684808053745285 | nq:810060125994185205,nq:6565178863987366953
train,Oracle best action,keyword_compress,6565178863987366953,who was the pitcher who broke his arm,1.0,1.0,1.0,0.0,1,3,1.5,pitcher broke arm,nq:6565178863987366953 | nq:1537244195687008584 | nq:2374750245195224966 | nq:6554684808053745285 | nq:810060125994185205,nq:6565178863987366953
train,Vanilla BM25,keep,-3632974700795137148,who is the owner of reading football club,1.0,1.0,1.0,0.0,1,8,1.5,who is the owner of reading football club,nq:-3632974700795137148 | nq:6420343736563383990 | nq:6464856066861911944 | nq:-3741918003226406702 | nq:6914041288553081723,nq:-3632974700795137148
train,Rewrite-all keyword,keyword_compress,-3632974700795137148,who is the owner of reading football club,1.0,1.0,1.0,0.0,1,4,1.5,owner reading football club,nq:-3632974700795137148 | nq:6464856066861911944 | nq:-3741918003226406702 | nq:1002962494655967639 | nq:6420343736563383990,nq:-3632974700795137148
train,Rewrite-all entity expansion,entity_expand,-3632974700795137148,who is the owner of reading football club,1.0,1.0,1.0,0.0,1,4,1.5,owner reading football club,nq:-3632974700795137148 | nq:6464856066861911944 | nq:-3741918003226406702 | nq:1002962494655967639 | nq:6420343736563383990,nq:-3632974700795137148
train,Train-best fixed rewrite,keyword_compress,-3632974700795137148,who is the owner of reading football club,1.0,1.0,1.0,0.0,1,4,1.5,owner reading football club,nq:-3632974700795137148 | nq:6464856066861911944 | nq:-3741918003226406702 | nq:1002962494655967639 | nq:6420343736563383990,nq:-3632974700795137148
train,Selective bandit,keep,-3632974700795137148,who is the owner of reading football club,1.0,1.0,1.0,0.0,1,8,1.5,who is the owner of reading football club,nq:-3632974700795137148 | nq:6420343736563383990 | nq:6464856066861911944 | nq:-3741918003226406702 | nq:6914041288553081723,nq:-3632974700795137148
train,Oracle best action,keep,-3632974700795137148,who is the owner of reading football club,1.0,1.0,1.0,0.0,1,8,1.5,who is the owner of reading football club,nq:-3632974700795137148 | nq:6420343736563383990 | nq:6464856066861911944 | nq:-3741918003226406702 | nq:6914041288553081723,nq:-3632974700795137148
train,Vanilla BM25,keep,-1354328871737756266,who starred in the movie natural born killers,1.0,1.0,1.0,0.0,1,8,1.5,who starred in the movie natural born killers,nq:-1354328871737756266 | nq:602239395575444610 | nq:5735400046809227399 | nq:-3475538705836210704 | nq:-4414924996460518310,nq:-1354328871737756266
train,Rewrite-all keyword,keyword_compress,-1354328871737756266,who starred in the movie natural born killers,1.0,1.0,1.0,0.0,1,5,1.5,starred movie natural born killers,nq:-1354328871737756266 | nq:602239395575444610 | nq:-3475538705836210704 | nq:-4414924996460518310 | nq:5735400046809227399,nq:-1354328871737756266
train,Rewrite-all entity expansion,entity_expand,-1354328871737756266,who starred in the movie natural born killers,1.0,1.0,1.0,0.0,1,5,1.5,starred movie natural born killers,nq:-1354328871737756266 | nq:602239395575444610 | nq:-3475538705836210704 | nq:-4414924996460518310 | nq:5735400046809227399,nq:-1354328871737756266
train,Train-best fixed rewrite,keyword_compress,-1354328871737756266,who starred in the movie natural born killers,1.0,1.0,1.0,0.0,1,5,1.5,starred movie natural born killers,nq:-1354328871737756266 | nq:602239395575444610 | nq:-3475538705836210704 | nq:-4414924996460518310 | nq:5735400046809227399,nq:-1354328871737756266
train,Selective bandit,keep,-1354328871737756266,who starred in the movie natural born killers,1.0,1.0,1.0,0.0,1,8,1.5,who starred in the movie natural born killers,nq:-1354328871737756266 | nq:602239395575444610 | nq:5735400046809227399 | nq:-3475538705836210704 | nq:-4414924996460518310,nq:-1354328871737756266
train,Oracle best action,keep,-1354328871737756266,who starred in the movie natural born killers,1.0,1.0,1.0,0.0,1,8,1.5,who starred in the movie natural born killers,nq:-1354328871737756266 | nq:602239395575444610 | nq:5735400046809227399 | nq:-3475538705836210704 | nq:-4414924996460518310,nq:-1354328871737756266
train,Vanilla BM25,keep,4556891214981292730,industrial city in germany on the rhine herne canal,1.0,1.0,1.0,0.0,1,9,1.5,industrial city in germany on the rhine herne canal,nq:4556891214981292730 | nq:-639213658336471682 | nq:8818050291845026380 | nq:6420343736563383990 | nq:-7922986359496496224,nq:4556891214981292730
train,Rewrite-all keyword,keyword_compress,4556891214981292730,industrial city in germany on the rhine herne canal,1.0,1.0,1.0,0.0,1,6,1.5,industrial city germany rhine herne canal,nq:4556891214981292730 | nq:8818050291845026380 | nq:-639213658336471682 | nq:1172277683662974732 | nq:3803379660163560925,nq:4556891214981292730
train,Rewrite-all entity expansion,entity_expand,4556891214981292730,industrial city in germany on the rhine herne canal,1.0,1.0,1.0,0.0,1,6,1.5,industrial city germany rhine herne canal,nq:4556891214981292730 | nq:8818050291845026380 | nq:-639213658336471682 | nq:1172277683662974732 | nq:3803379660163560925,nq:4556891214981292730
train,Train-best fixed rewrite,keyword_compress,4556891214981292730,industrial city in germany on the rhine herne canal,1.0,1.0,1.0,0.0,1,6,1.5,industrial city germany rhine herne canal,nq:4556891214981292730 | nq:8818050291845026380 | nq:-639213658336471682 | nq:1172277683662974732 | nq:3803379660163560925,nq:4556891214981292730
train,Selective bandit,keep,4556891214981292730,industrial city in germany on the rhine herne canal,1.0,1.0,1.0,0.0,1,9,1.5,industrial city in germany on the rhine herne canal,nq:4556891214981292730 | nq:-639213658336471682 | nq:8818050291845026380 | nq:6420343736563383990 | nq:-7922986359496496224,nq:4556891214981292730
train,Oracle best action,keep,4556891214981292730,industrial city in germany on the rhine herne canal,1.0,1.0,1.0,0.0,1,9,1.5,industrial city in germany on the rhine herne canal,nq:4556891214981292730 | nq:-639213658336471682 | nq:8818050291845026380 | nq:6420343736563383990 | nq:-7922986359496496224,nq:4556891214981292730
train,Vanilla BM25,keep,-360833956386934695,how do i get to warsaw missouri from here,1.0,1.0,1.0,0.0,1,9,1.5,how do i get to warsaw missouri from here,nq:-360833956386934695 | nq:4791954452980353113 | nq:-3741918003226406702 | nq:810060125994185205 | nq:3017624892484164357,nq:-360833956386934695
train,Rewrite-all keyword,keyword_compress,-360833956386934695,how do i get to warsaw missouri from here,1.0,1.0,1.0,0.0,1,5,1.5,i get warsaw missouri here,nq:-360833956386934695 | nq:4791954452980353113 | nq:-3741918003226406702 | nq:9157704670468415290 | nq:810060125994185205,nq:-360833956386934695
train,Rewrite-all entity expansion,entity_expand,-360833956386934695,how do i get to warsaw missouri from here,1.0,1.0,1.0,0.0,1,5,1.5,i get warsaw missouri here,nq:-360833956386934695 | nq:4791954452980353113 | nq:-3741918003226406702 | nq:9157704670468415290 | nq:810060125994185205,nq:-360833956386934695
train,Train-best fixed rewrite,keyword_compress,-360833956386934695,how do i get to warsaw missouri from here,1.0,1.0,1.0,0.0,1,5,1.5,i get warsaw missouri here,nq:-360833956386934695 | nq:4791954452980353113 | nq:-3741918003226406702 | nq:9157704670468415290 | nq:810060125994185205,nq:-360833956386934695
train,Selective bandit,keyword_compress,-360833956386934695,how do i get to warsaw missouri from here,1.0,1.0,1.0,0.0,1,5,1.5,i get warsaw missouri here,nq:-360833956386934695 | nq:4791954452980353113 | nq:-3741918003226406702 | nq:9157704670468415290 | nq:810060125994185205,nq:-360833956386934695
train,Oracle best action,keep,-360833956386934695,how do i get to warsaw missouri from here,1.0,1.0,1.0,0.0,1,9,1.5,how do i get to warsaw missouri from here,nq:-360833956386934695 | nq:4791954452980353113 | nq:-3741918003226406702 | nq:810060125994185205 | nq:3017624892484164357,nq:-360833956386934695
train,Vanilla BM25,keep,-8152621218759335387,lil dicky ft chris brown freaky friday song,1.0,1.0,1.0,0.0,1,8,1.5,lil dicky ft chris brown freaky friday song,nq:-8152621218759335387 | nq:2236521535238054703 | nq:-1582234629547061501 | nq:-7350738264545175214 | nq:6554684808053745285,nq:-8152621218759335387
train,Rewrite-all keyword,keyword_compress,-8152621218759335387,lil dicky ft chris brown freaky friday song,1.0,1.0,1.0,0.0,1,8,1.5,lil dicky ft chris brown freaky friday song,nq:-8152621218759335387 | nq:2236521535238054703 | nq:-1582234629547061501 | nq:-7350738264545175214 | nq:6554684808053745285,nq:-8152621218759335387
train,Rewrite-all entity expansion,entity_expand,-8152621218759335387,lil dicky ft chris brown freaky friday song,1.0,1.0,1.0,0.0,1,8,1.5,lil dicky ft chris brown freaky friday song,nq:-8152621218759335387 | nq:2236521535238054703 | nq:-1582234629547061501 | nq:-7350738264545175214 | nq:6554684808053745285,nq:-8152621218759335387
train,Train-best fixed rewrite,keyword_compress,-8152621218759335387,lil dicky ft chris brown freaky friday song,1.0,1.0,1.0,0.0,1,8,1.5,lil dicky ft chris brown freaky friday song,nq:-8152621218759335387 | nq:2236521535238054703 | nq:-1582234629547061501 | nq:-7350738264545175214 | nq:6554684808053745285,nq:-8152621218759335387
train,Selective bandit,keep,-8152621218759335387,lil dicky ft chris brown freaky friday song,1.0,1.0,1.0,0.0,1,8,1.5,lil dicky ft chris brown freaky friday song,nq:-8152621218759335387 | nq:2236521535238054703 | nq:-1582234629547061501 | nq:-7350738264545175214 | nq:6554684808053745285,nq:-8152621218759335387
train,Oracle best action,keep,-8152621218759335387,lil dicky ft chris brown freaky friday song,1.0,1.0,1.0,0.0,1,8,1.5,lil dicky ft chris brown freaky friday song,nq:-8152621218759335387 | nq:2236521535238054703 | nq:-1582234629547061501 | nq:-7350738264545175214 | nq:6554684808053745285,nq:-8152621218759335387
train,Vanilla BM25,keep,481461689673789519,who was the first lady nominated member of the rajya sabha,1.0,1.0,1.0,0.0,1,11,1.5,who was the first lady nominated member of the rajya sabha,nq:481461689673789519 | nq:-429491976516694064 | nq:-6485399290736921293 | nq:-6091423745844088608 | nq:-2398576916067490009,nq:481461689673789519
train,Rewrite-all keyword,keyword_compress,481461689673789519,who was the first lady nominated member of the rajya sabha,1.0,1.0,1.0,0.0,1,6,1.5,first lady nominated member rajya sabha,nq:481461689673789519 | nq:-7709111104155953766 | nq:-1892743779381029561 | nq:-429491976516694064 | nq:-7008352380240766023,nq:481461689673789519
train,Rewrite-all entity expansion,entity_expand,481461689673789519,who was the first lady nominated member of the rajya sabha,1.0,1.0,1.0,0.0,1,6,1.5,first lady nominated member rajya sabha,nq:481461689673789519 | nq:-7709111104155953766 | nq:-1892743779381029561 | nq:-429491976516694064 | nq:-7008352380240766023,nq:481461689673789519
train,Train-best fixed rewrite,keyword_compress,481461689673789519,who was the first lady nominated member of the rajya sabha,1.0,1.0,1.0,0.0,1,6,1.5,first lady nominated member rajya sabha,nq:481461689673789519 | nq:-7709111104155953766 | nq:-1892743779381029561 | nq:-429491976516694064 | nq:-7008352380240766023,nq:481461689673789519
train,Selective bandit,keep,481461689673789519,who was the first lady nominated member of the rajya sabha,1.0,1.0,1.0,0.0,1,11,1.5,who was the first lady nominated member of the rajya sabha,nq:481461689673789519 | nq:-429491976516694064 | nq:-6485399290736921293 | nq:-6091423745844088608 | nq:-2398576916067490009,nq:481461689673789519
train,Oracle best action,keep,481461689673789519,who was the first lady nominated member of the rajya sabha,1.0,1.0,1.0,0.0,1,11,1.5,who was the first lady nominated member of the rajya sabha,nq:481461689673789519 | nq:-429491976516694064 | nq:-6485399290736921293 | nq:-6091423745844088608 | nq:-2398576916067490009,nq:481461689673789519
train,Vanilla BM25,keep,-3453865467581075760,where does the modern view of history originate from,1.0,1.0,1.0,0.0,1,9,1.5,where does the modern view of history originate from,nq:-3453865467581075760 | nq:935418947813312284 | nq:6255051608078138794 | nq:-232899194860976791 | nq:7802286767648698122,nq:-3453865467581075760
train,Rewrite-all keyword,keyword_compress,-3453865467581075760,where does the modern view of history originate from,1.0,1.0,1.0,0.0,1,4,1.5,modern view history originate,nq:-3453865467581075760 | nq:-232899194860976791 | nq:7802286767648698122 | nq:-4169784336298934515 | nq:-1851146794181763603,nq:-3453865467581075760
train,Rewrite-all entity expansion,entity_expand,-3453865467581075760,where does the modern view of history originate from,1.0,1.0,1.0,0.0,1,4,1.5,modern view history originate,nq:-3453865467581075760 | nq:-232899194860976791 | nq:7802286767648698122 | nq:-4169784336298934515 | nq:-1851146794181763603,nq:-3453865467581075760
train,Train-best fixed rewrite,keyword_compress,-3453865467581075760,where does the modern view of history originate from,1.0,1.0,1.0,0.0,1,4,1.5,modern view history originate,nq:-3453865467581075760 | nq:-232899194860976791 | nq:7802286767648698122 | nq:-4169784336298934515 | nq:-1851146794181763603,nq:-3453865467581075760
train,Selective bandit,keep,-3453865467581075760,where does the modern view of history originate from,1.0,1.0,1.0,0.0,1,9,1.5,where does the modern view of history originate from,nq:-3453865467581075760 | nq:935418947813312284 | nq:6255051608078138794 | nq:-232899194860976791 | nq:7802286767648698122,nq:-3453865467581075760
train,Oracle best action,keep,-3453865467581075760,where does the modern view of history originate from,1.0,1.0,1.0,0.0,1,9,1.5,where does the modern view of history originate from,nq:-3453865467581075760 | nq:935418947813312284 | nq:6255051608078138794 | nq:-232899194860976791 | nq:7802286767648698122,nq:-3453865467581075760
train,Vanilla BM25,keep,-7542049149965399830,will there be a third season of the durells in corfu,1.0,1.0,1.0,0.0,1,11,1.5,will there be a third season of the durells in corfu,nq:-7542049149965399830 | nq:2750109669430963686 | nq:3933917703167660948 | nq:-3632974700795137148 | nq:2529541250029989840,nq:-7542049149965399830
train,Rewrite-all keyword,keyword_compress,-7542049149965399830,will there be a third season of the durells in corfu,1.0,0.5,0.6309297535714575,0.0,1,6,1.25,will there third season durells corfu,nq:3933917703167660948 | nq:-7542049149965399830 | nq:2529541250029989840 | nq:-303776797247457856 | nq:-3632974700795137148,nq:-7542049149965399830
train,Rewrite-all entity expansion,entity_expand,-7542049149965399830,will there be a third season of the durells in corfu,1.0,0.5,0.6309297535714575,0.0,1,6,1.25,will there third season durells corfu,nq:3933917703167660948 | nq:-7542049149965399830 | nq:2529541250029989840 | nq:-303776797247457856 | nq:-3632974700795137148,nq:-7542049149965399830
train,Train-best fixed rewrite,keyword_compress,-7542049149965399830,will there be a third season of the durells in corfu,1.0,0.5,0.6309297535714575,0.0,1,6,1.25,will there third season durells corfu,nq:3933917703167660948 | nq:-7542049149965399830 | nq:2529541250029989840 | nq:-303776797247457856 | nq:-3632974700795137148,nq:-7542049149965399830
train,Selective bandit,keep,-7542049149965399830,will there be a third season of the durells in corfu,1.0,1.0,1.0,0.0,1,11,1.5,will there be a third season of the durells in corfu,nq:-7542049149965399830 | nq:2750109669430963686 | nq:3933917703167660948 | nq:-3632974700795137148 | nq:2529541250029989840,nq:-7542049149965399830
train,Oracle best action,keep,-7542049149965399830,will there be a third season of the durells in corfu,1.0,1.0,1.0,0.0,1,11,1.5,will there be a third season of the durells in corfu,nq:-7542049149965399830 | nq:2750109669430963686 | nq:3933917703167660948 | nq:-3632974700795137148 | nq:2529541250029989840,nq:-7542049149965399830
train,Vanilla BM25,keep,654266413119875151,who has the talismans in sailor moon s,1.0,1.0,1.0,0.0,1,8,1.5,who has the talismans in sailor moon s,nq:654266413119875151 | nq:6355352627831482364 | nq:908345273639329593 | nq:2403472152644976805 | nq:2090547631524665717,nq:654266413119875151
train,Rewrite-all keyword,keyword_compress,654266413119875151,who has the talismans in sailor moon s,1.0,1.0,1.0,0.0,1,4,1.5,talismans sailor moon s,nq:654266413119875151 | nq:6255051608078138794 | nq:1309043403861541992 | nq:7680180825510539122 | nq:-1296711237300054493,nq:654266413119875151
train,Rewrite-all entity expansion,entity_expand,654266413119875151,who has the talismans in sailor moon s,1.0,1.0,1.0,0.0,1,4,1.5,talismans sailor moon s,nq:654266413119875151 | nq:6255051608078138794 | nq:1309043403861541992 | nq:7680180825510539122 | nq:-1296711237300054493,nq:654266413119875151
train,Train-best fixed rewrite,keyword_compress,654266413119875151,who has the talismans in sailor moon s,1.0,1.0,1.0,0.0,1,4,1.5,talismans sailor moon s,nq:654266413119875151 | nq:6255051608078138794 | nq:1309043403861541992 | nq:7680180825510539122 | nq:-1296711237300054493,nq:654266413119875151
train,Selective bandit,keep,654266413119875151,who has the talismans in sailor moon s,1.0,1.0,1.0,0.0,1,8,1.5,who has the talismans in sailor moon s,nq:654266413119875151 | nq:6355352627831482364 | nq:908345273639329593 | nq:2403472152644976805 | nq:2090547631524665717,nq:654266413119875151
train,Oracle best action,keep,654266413119875151,who has the talismans in sailor moon s,1.0,1.0,1.0,0.0,1,8,1.5,who has the talismans in sailor moon s,nq:654266413119875151 | nq:6355352627831482364 | nq:908345273639329593 | nq:2403472152644976805 | nq:2090547631524665717,nq:654266413119875151
train,Vanilla BM25,keep,-7275272659885289884,when did the 5 day work week begin,1.0,1.0,1.0,0.0,1,8,1.5,when did the 5 day work week begin,nq:-7275272659885289884 | nq:-7837928303999170875 | nq:481461689673789519 | nq:982203609098316932 | nq:-1567826404295558649,nq:-7275272659885289884
train,Rewrite-all keyword,keyword_compress,-7275272659885289884,when did the 5 day work week begin,1.0,1.0,1.0,0.0,1,5,1.5,5 day work week begin,nq:-7275272659885289884 | nq:481461689673789519 | nq:-7837928303999170875 | nq:1139832586295014258 | nq:4296988594167310929,nq:-7275272659885289884
train,Rewrite-all entity expansion,entity_expand,-7275272659885289884,when did the 5 day work week begin,1.0,1.0,1.0,0.0,1,5,1.5,5 day work week begin,nq:-7275272659885289884 | nq:481461689673789519 | nq:-7837928303999170875 | nq:1139832586295014258 | nq:4296988594167310929,nq:-7275272659885289884
train,Train-best fixed rewrite,keyword_compress,-7275272659885289884,when did the 5 day work week begin,1.0,1.0,1.0,0.0,1,5,1.5,5 day work week begin,nq:-7275272659885289884 | nq:481461689673789519 | nq:-7837928303999170875 | nq:1139832586295014258 | nq:4296988594167310929,nq:-7275272659885289884
train,Selective bandit,keep,-7275272659885289884,when did the 5 day work week begin,1.0,1.0,1.0,0.0,1,8,1.5,when did the 5 day work week begin,nq:-7275272659885289884 | nq:-7837928303999170875 | nq:481461689673789519 | nq:982203609098316932 | nq:-1567826404295558649,nq:-7275272659885289884
train,Oracle best action,keep,-7275272659885289884,when did the 5 day work week begin,1.0,1.0,1.0,0.0,1,8,1.5,when did the 5 day work week begin,nq:-7275272659885289884 | nq:-7837928303999170875 | nq:481461689673789519 | nq:982203609098316932 | nq:-1567826404295558649,nq:-7275272659885289884
train,Vanilla BM25,keep,-4066966685896017842,how many departments are there within the british ministry of magic,1.0,1.0,1.0,0.0,1,11,1.5,how many departments are there within the british ministry of magic,nq:-4066966685896017842 | nq:-2539161215037702447 | nq:-7275272659885289884 | nq:-8390473838502496745 | nq:5416190673077081367,nq:-4066966685896017842
train,Rewrite-all keyword,keyword_compress,-4066966685896017842,how many departments are there within the british ministry of magic,1.0,1.0,1.0,0.0,1,7,1.5,many departments there within british ministry magic,nq:-4066966685896017842 | nq:-2539161215037702447 | nq:5191383626718446541 | nq:-8390473838502496745 | nq:7680180825510539122,nq:-4066966685896017842
train,Rewrite-all entity expansion,entity_expand,-4066966685896017842,how many departments are there within the british ministry of magic,1.0,1.0,1.0,0.0,1,7,1.5,many departments there within british ministry magic,nq:-4066966685896017842 | nq:-2539161215037702447 | nq:5191383626718446541 | nq:-8390473838502496745 | nq:7680180825510539122,nq:-4066966685896017842
train,Train-best fixed rewrite,keyword_compress,-4066966685896017842,how many departments are there within the british ministry of magic,1.0,1.0,1.0,0.0,1,7,1.5,many departments there within british ministry magic,nq:-4066966685896017842 | nq:-2539161215037702447 | nq:5191383626718446541 | nq:-8390473838502496745 | nq:7680180825510539122,nq:-4066966685896017842
train,Selective bandit,keep,-4066966685896017842,how many departments are there within the british ministry of magic,1.0,1.0,1.0,0.0,1,11,1.5,how many departments are there within the british ministry of magic,nq:-4066966685896017842 | nq:-2539161215037702447 | nq:-7275272659885289884 | nq:-8390473838502496745 | nq:5416190673077081367,nq:-4066966685896017842
train,Oracle best action,keep,-4066966685896017842,how many departments are there within the british ministry of magic,1.0,1.0,1.0,0.0,1,11,1.5,how many departments are there within the british ministry of magic,nq:-4066966685896017842 | nq:-2539161215037702447 | nq:-7275272659885289884 | nq:-8390473838502496745 | nq:5416190673077081367,nq:-4066966685896017842
train,Vanilla BM25,keep,-3741918003226406702,who did ku beat in football this year,0.0,0.0,0.0,0.0,1,8,0.0,who did ku beat in football this year,nq:-6966959898445658330 | nq:-546696194238868913 | nq:6091079313707220510 | nq:-5852144795663739569 | nq:1139832586295014258,nq:-3741918003226406702
train,Rewrite-all keyword,keyword_compress,-3741918003226406702,who did ku beat in football this year,1.0,0.2,0.38685280723454163,0.0,1,4,1.1,ku beat football year,nq:-6966959898445658330 | nq:-546696194238868913 | nq:1139832586295014258 | nq:-5073140698639294679 | nq:-3741918003226406702,nq:-3741918003226406702
train,Rewrite-all entity expansion,entity_expand,-3741918003226406702,who did ku beat in football this year,1.0,0.2,0.38685280723454163,0.0,1,4,1.1,ku beat football year,nq:-6966959898445658330 | nq:-546696194238868913 | nq:1139832586295014258 | nq:-5073140698639294679 | nq:-3741918003226406702,nq:-3741918003226406702
train,Train-best fixed rewrite,keyword_compress,-3741918003226406702,who did ku beat in football this year,1.0,0.2,0.38685280723454163,0.0,1,4,1.1,ku beat football year,nq:-6966959898445658330 | nq:-546696194238868913 | nq:1139832586295014258 | nq:-5073140698639294679 | nq:-3741918003226406702,nq:-3741918003226406702
train,Selective bandit,keyword_compress,-3741918003226406702,who did ku beat in football this year,1.0,0.2,0.38685280723454163,0.0,1,4,1.1,ku beat football year,nq:-6966959898445658330 | nq:-546696194238868913 | nq:1139832586295014258 | nq:-5073140698639294679 | nq:-3741918003226406702,nq:-3741918003226406702
train,Oracle best action,keyword_compress,-3741918003226406702,who did ku beat in football this year,1.0,0.2,0.38685280723454163,0.0,1,4,1.1,ku beat football year,nq:-6966959898445658330 | nq:-546696194238868913 | nq:1139832586295014258 | nq:-5073140698639294679 | nq:-3741918003226406702,nq:-3741918003226406702
